Frame Number,Spot Index,Spot Status,Spot Location
0,95,False,"(1553.5, 352.5)"
0,96,False,"(1807.5, 352.5)"
0,97,True,"(1257.5, 355.5)"
0,98,False,"(1029.0, 357.5)"
0,99,False,"(1100.0, 357.5)"
0,100,False,"(801.5, 359.5)"
0,101,False,"(872.5, 359.5)"
0,102,False,"(571.5, 371.0)"
0,103,False,"(642.0, 370.0)"
0,104,False,"(415.5, 373.0)"
0,105,False,"(344.5, 374.0)"
0,106,True,"(183.5, 376.5)"
0,107,False,"(1709.5, 381.5)"
0,108,False,"(1484.5, 384.0)"
0,109,True,"(1554.0, 383.0)"
0,110,False,"(1807.5, 383.0)"
0,111,False,"(1257.5, 386.0)"
0,112,False,"(1327.5, 385.0)"
0,113,False,"(1030.0, 387.5)"
0,114,False,"(1100.5, 387.5)"
0,115,False,"(802.0, 391.5)"
0,116,False,"(873.5, 390.5)"
0,117,False,"(344.5, 405.0)"
0,118,True,"(415.5, 404.5)"
0,119,False,"(111.5, 408.5)"
0,120,False,"(184.0, 407.5)"
0,121,True,"(1710.0, 412.0)"
0,122,True,"(1808.5, 414.0)"
0,123,False,"(1328.0, 415.5)"
0,124,False,"(1258.0, 416.5)"
0,125,False,"(873.5, 421.5)"
0,126,False,"(801.5, 422.5)"
0,127,False,"(643.5, 432.5)"
0,128,False,"(573.0, 434.0)"
0,129,True,"(345.5, 436.0)"
0,130,True,"(416.5, 435.5)"
0,131,True,"(184.5, 438.5)"
0,132,True,"(112.5, 439.5)"
0,133,False,"(1710.0, 443.0)"
0,134,False,"(1485.0, 445.5)"
0,135,True,"(1555.0, 444.5)"
0,136,True,"(1809.5, 444.5)"
0,137,False,"(1259.0, 447.0)"
0,138,False,"(1328.5, 446.5)"
0,139,False,"(1030.0, 450.5)"
0,140,False,"(1101.0, 450.0)"
0,141,False,"(801.5, 453.5)"
0,142,False,"(874.0, 452.5)"
0,143,False,"(644.0, 463.5)"
0,144,False,"(573.5, 464.5)"
0,145,False,"(345.5, 467.0)"
0,146,False,"(416.5, 467.0)"
0,147,True,"(112.5, 471.0)"
0,148,False,"(185.0, 470.0)"
0,149,True,"(1711.5, 474.0)"
0,150,True,"(1485.0, 476.0)"
0,151,False,"(1556.0, 475.5)"
0,152,False,"(1809.5, 475.5)"
0,153,False,"(1329.0, 478.0)"
0,154,False,"(1259.0, 479.0)"
0,155,False,"(1030.5, 482.0)"
0,156,False,"(1102.0, 481.5)"
0,157,True,"(802.5, 484.5)"
0,158,False,"(874.0, 484.0)"
0,159,False,"(574.0, 496.0)"
0,160,False,"(644.5, 495.0)"
0,161,True,"(346.5, 498.5)"
0,162,False,"(417.5, 498.5)"
0,163,False,"(186.0, 501.5)"
0,164,True,"(113.5, 502.5)"
0,165,False,"(1556.0, 506.5)"
0,166,False,"(1711.5, 505.5)"
0,167,False,"(1810.0, 504.5)"
0,168,False,"(1485.5, 507.5)"
0,169,False,"(1259.5, 510.5)"
0,170,False,"(1329.0, 509.5)"
0,171,False,"(1031.5, 512.5)"
0,172,False,"(1102.0, 512.5)"
0,173,False,"(874.0, 517.0)"
0,174,False,"(803.0, 519.0)"
0,175,False,"(645.0, 527.5)"
0,176,False,"(574.5, 528.5)"
0,177,True,"(417.5, 531.0)"
0,178,False,"(346.5, 532.0)"
0,179,True,"(186.5, 534.5)"
0,180,True,"(114.0, 535.5)"
0,181,False,"(874.5, 554.0)"
0,182,False,"(803.0, 555.0)"
0,183,True,"(575.0, 563.0)"
0,184,False,"(645.5, 562.0)"
0,185,True,"(347.0, 566.5)"
0,186,False,"(418.0, 565.5)"
0,187,False,"(187.0, 566.5)"
0,188,False,"(115.0, 567.5)"
0,189,False,"(1485.5, 577.0)"
0,190,False,"(1557.5, 576.0)"
0,191,False,"(1712.5, 575.5)"
0,192,True,"(1812.5, 575.5)"
0,193,False,"(1258.5, 580.0)"
0,194,False,"(1329.0, 579.5)"
0,195,False,"(1032.0, 582.0)"
0,196,False,"(1102.5, 581.5)"
0,197,False,"(875.0, 590.5)"
0,198,False,"(803.0, 591.5)"
0,199,False,"(576.0, 596.0)"
0,200,False,"(646.0, 595.0)"
0,201,True,"(347.0, 599.5)"
0,202,False,"(418.0, 598.5)"
0,203,True,"(1712.5, 605.5)"
0,204,True,"(1812.5, 604.5)"
0,205,True,"(1485.5, 608.0)"
0,206,False,"(1558.0, 607.5)"
0,207,False,"(1329.0, 609.5)"
0,208,False,"(1103.0, 611.5)"
0,209,False,"(1258.5, 610.5)"
0,210,False,"(1032.0, 612.5)"
0,211,True,"(1813.0, 636.0)"
0,212,False,"(1713.0, 637.0)"
0,213,False,"(1485.5, 639.5)"
0,214,True,"(1557.5, 638.5)"
0,215,False,"(1259.0, 641.5)"
0,216,True,"(1329.0, 640.5)"
0,217,False,"(1032.5, 643.5)"
0,218,False,"(1103.0, 643.0)"
0,219,False,"(876.5, 662.0)"
0,220,False,"(648.0, 664.5)"
0,221,False,"(805.5, 663.5)"
0,222,False,"(577.5, 665.5)"
0,223,True,"(1813.0, 666.5)"
0,224,True,"(347.0, 667.5)"
0,225,False,"(419.0, 667.5)"
0,226,False,"(1485.5, 670.0)"
0,227,False,"(1558.0, 669.0)"
0,228,True,"(1713.5, 668.5)"
0,229,False,"(188.5, 670.5)"
0,230,False,"(1259.0, 671.5)"
0,231,False,"(1329.5, 671.0)"
0,232,False,"(116.5, 671.5)"
0,233,False,"(1032.5, 673.5)"
0,234,True,"(1103.0, 673.5)"
0,235,False,"(876.5, 691.5)"
0,236,False,"(805.5, 693.0)"
0,237,False,"(648.0, 695.0)"
0,238,True,"(419.0, 697.5)"
0,239,True,"(578.0, 696.0)"
0,240,False,"(347.0, 698.0)"
0,241,True,"(1714.5, 699.0)"
0,242,True,"(1814.0, 698.0)"
0,243,False,"(189.5, 700.5)"
0,244,False,"(1329.5, 702.0)"
0,245,True,"(1486.0, 700.5)"
0,246,True,"(1557.5, 700.5)"
0,247,False,"(117.5, 701.5)"
0,248,False,"(1103.5, 704.0)"
0,249,False,"(1259.0, 702.5)"
0,250,False,"(1033.0, 704.5)"
0,251,False,"(806.0, 723.5)"
0,252,False,"(877.0, 723.0)"
0,253,False,"(578.0, 727.0)"
0,254,False,"(649.0, 726.0)"
0,255,False,"(348.0, 729.0)"
0,256,True,"(420.0, 729.0)"
0,257,True,"(1814.0, 729.5)"
0,258,False,"(191.0, 731.5)"
0,259,False,"(1329.5, 732.0)"
0,260,True,"(1486.0, 731.5)"
0,261,True,"(1557.5, 730.5)"
0,262,True,"(1714.5, 730.5)"
0,263,False,"(119.0, 732.5)"
0,264,False,"(1259.5, 732.5)"
0,265,True,"(1033.5, 735.5)"
0,266,False,"(1104.0, 734.5)"
0,267,False,"(807.0, 754.5)"
0,268,False,"(877.5, 753.0)"
0,269,True,"(579.0, 756.0)"
0,270,False,"(649.0, 755.0)"
0,271,True,"(349.0, 761.0)"
